190.,BBT652,1,TBA,R 06:00 PM - 09:00 PM,SAC404,9 (35)
191.,BBT659,1,TBA,T 06:00 PM - 09:10 PM,SAC404,10 (35)
192.,BBT671,1,TBA,W 06:00 PM - 09:10 PM,TBA,10 (35)
193.,BBT685,1,TBA,M 06:00 PM - 09:10 PM,SAC404,1 (1)
194.,BBT701,1,TBA,RA 04:20 PM - 05:50 PM,SAC405,4 (5)
195.,BBT701,2,TBA,ST 04:20 PM - 05:50 PM,SAC407,1 (5)
196.,BBT701,3,TBA,RA 11:20 AM - 12:50 PM,SAC407,0 (5)
197.,BBT701,4,TBA,RA 01:00 PM - 02:30 PM,SAC403,0 (5)
198.,BBT701,5,TBA,RA 08:00 AM - 09:30 AM,SAC406,0 (5)
199.,BBT741,1,TBA,A 06:00 PM - 09:00 PM,SAC404,11 (35)
200.,BBT751,1,TBA,W 06:00 PM - 09:10 PM,SAC404,2 (35)
201.,BBT791,1,TBA,F 09:00 AM - 12:00 PM,TBA,18 (35)
202.,BEN205,1,TBA,RA 08:00 AM - 09:30 AM,NAC308,36 (37)
203.,BEN205,2,TBA,RA 08:00 AM - 09:30 AM,NAC309,35 (37)
204.,BEN205,3,TBA,RA 09:40 AM - 11:10 AM,NAC502,35 (37)
205.,BEN205,4,TBA,RA 09:40 AM - 11:10 AM,NAC508,35 (37)
206.,BEN205,5,TBA,RA 09:40 AM - 11:10 AM,NAC509,36 (37)
207.,BEN205,6,TBA,RA 11:20 AM - 12:50 PM,NAC604,37 (37)
208.,BEN205,7,TBA,RA 01:00 PM - 02:30 PM,SAC213,36 (37)
209.,BEN205,8,TBA,RA 01:00 PM - 02:30 PM,SAC312,35 (37)
210.,BEN205,9,TBA,RA 01:00 PM - 02:30 PM,SAC307,36 (37)
211.,BEN205,10,TBA,RA 04:20 PM - 05:50 PM,NAC215,37 (37)
212.,BEN205,11,TBA,RA 08:00 AM - 09:30 AM,NAC303,35 (37)
213.,BEN205,12,TBA,RA 08:00 AM - 09:30 AM,NAC304,35 (37)
214.,BEN205,13,TBA,RA 04:20 PM - 05:50 PM,NAC309,36 (37)
215.,BEN205,14,TBA,MW 01:00 PM - 02:30 PM,SAC511,37 (37)
216.,BEN205,15,TBA,MW 04:20 PM - 05:50 PM,NAC603,35 (37)
217.,BEN205,16,TBA,MW 02:40 PM - 04:10 PM,NAC509,37 (37)
218.,BEN205,17,TBA,MW 04:20 PM - 05:50 PM,NAC411,35 (37)
219.,BEN205,18,TBA,MW 04:20 PM - 05:50 PM,NAC509,37 (37)
220.,BEN205,19,TBA,ST 02:40 PM - 04:10 PM,SAC511,37 (37)
221.,BEN205,20,TBA,RA 04:20 PM - 05:50 PM,NAC314,35 (37)
222.,BEN205,21,TBA,RA 11:20 AM - 12:50 PM,NAC313,37 (37)
223.,BEN205,22,TBA,RA 02:40 PM - 04:10 PM,NAC313,37 (37)
224.,BEN205,23,TBA,RA 04:20 PM - 05:50 PM,NAC313,35 (37)
225.,BEN205,24,TBA,RA 04:20 PM - 05:50 PM,NAC315,35 (37)
226.,BEN205,25,TBA,RA 08:00 AM - 09:30 AM,NAC405,35 (37)
227.,BEN205,26,TBA,RA 04:20 PM - 05:50 PM,NAC405,36 (37)
228.,BEN205,27,TBA,RA 08:00 AM - 09:30 AM,NAC406,35 (37)
229.,BEN205,30,TBA,RA 02:40 PM - 04:10 PM,NAC605,0 (37)
230.,BEN205,31,TBA,RA 04:20 PM - 05:50 PM,NAC619,0 (37)
231.,BIO103,2,MjH1,ST 09:40 AM - 11:10 AM,SAC408,35 (35)
232.,BIO103,3,KNH,ST 11:20 AM - 12:50 PM,SAC404,35 (35)
233.,BIO103,4,JSJ,ST 11:20 AM - 12:50 PM,SAC407,35 (35)
234.,BIO103,5,ZaF,ST 01:00 PM - 02:30 PM,SAC407,35 (35)
