329,BUS498,22,MZL,TBA
330,BUS498,23,FCh,TBA
331,BUS498,24,AFH2,TBA
332,BUS498,25,MHZ,TBA
333,BUS498,26,Mev,TBA
334,BUS498,27,TFZ,TBA
335,BUS498,28,AMj,TBA
336,BUS498,29,JnA,TBA
337,BUS498,30,ShL,TBA
338,BUS498,31,UTH,TBA
339,BUS498,32,ZMU,TBA
340,BUS498,33,MSI2,TBA
341,BUS498,34,SAA2,TBA
342,BUS498,35,MHM,TBA
343,BUS498,36,ShH,TBA
344,BUS498,37,AIK,TBA
345,BUS498,38,NEH,TBA
346,BUS498,39,TRT,TBA
347,BUS498,40,TuA,TBA
348,BUS498,41,Afd,TBA
349,BUS498,42,Ayn,TBA
350,BUS498,43,NwA,TBA
351,BUS498,44,KSU,TBA
352,BUS498,45,Mhw,TBA
353,BUS498,46,KNI,TBA
354,BUS498,47,MfW,TBA
355,BUS498,48,IsL,TBA
356,BUS498,49,JMS,TBA
357,BUS498,50,AbU,TBA
358,BUS498,51,MjL,TBA
359,BUS498,52,RSj,TBA
360,BUS498,53,Sqt,TBA
361,BUS498,54,Mli,TBA
362,BUS498,55,Mof,TBA
363,BUS498,56,Nfs,TBA
364,BUS498,57,KMS2,TBA
365,BUS498,58,YUB,TBA
366,BUS498,59,NLi,TBA
367,BUS498,60,Sqi,TBA
368,BUS498,61,TkN,TBA
369,BUS498,62,AhM,TBA
370,BUS498,63,AhU,TBA
371,BUS498,64,Ani,TBA
372,BUS498,65,ARm,TBA
373,BUS498,66,Asy,TBA
374,BUS498,67,BFK,TBA
375,BUS498,68,FzH,TBA
376,BUS498,69,Hmu,TBA
377,BUS498,70,IAC,TBA
378,BUS498,71,KHT,TBA
379,BUS498,72,MAW,TBA
380,BUS498,73,MdM,TBA
381,BUS498,74,MGR,TBA
382,BUS498,75,Mjd,TBA
383,BUS498,76,MN,TBA
384,BUS498,77,Mre,TBA
385,BUS498,78,Mrj,TBA
386,BUS498,79,MzF,TBA
387,BUS498,80,NbN,TBA
388,BUS498,81,NNh,TBA
389,BUS498,82,Rby,TBA
390,BUS498,83,RMB,TBA
391,BUS498,84,Rkb,TBA
392,BUS498,85,Sbk,TBA
393,BUS498,86,Sbr,TBA
394,BUS498,87,SgS,TBA
395,BUS498,88,SnT,TBA
396,BUS498,89,Sys,TBA
397,BUS498,90,TsA,TBA
398,BUS498,91,RNH,TBA
399,BUS501,1,Mot,S 07:00 PM - 10:10 PM
400,BUS501,2,StG,A 03:00 PM - 06:30 PM
401,BUS501,3,SdI,W 07:00 PM - 10:10 PM
402,BUS501,4,Frs,M 07:00 PM - 10:10 PM
403,BUS505,1,FHW,M 07:00 PM - 10:10 PM
404,BUS505,2,FHW,W 03:00 PM - 06:30 PM
405,BUS505,3,Bhy,A 07:00 PM - 10:10 PM
406,BUS511,1,AMj,W 07:00 PM - 10:10 PM
407,BUS511,2,Rma,M 03:00 PM - 06:30 PM
408,BUS511,3,KZn,S 07:00 PM - 10:10 PM
409,BUS511,4,KZn,T 07:00 PM - 10:10 PM
410,BUS511,5,Rma,R 03:00 PM - 06:30 PM
411,BUS516,1,UTH,S 07:00 PM - 10:10 PM
412,BUS516,2,SAA2,M 03:00 PM - 06:30 PM
